3084, 2019-01-29 d2 tdtomato cell counts-3084_slice4, -1, 48, 24, 10, 3, 2, 10, 0, 3, 1, 1, 0, 0, 1, 0, 4.991096e-01, 8.470598e-02, 1.655541e-01, 7.605506e-02, 1.320597e-02, 1.259654e-01, 3.362302e-02, 3.123211e-01, 3.689261e-02, 6.403819e-02, 3.922310e-02, 1.217682e-02, 8.007297e-02, 7.991745e-02
3084, 2019-01-29 d2 tdtomato cell counts-3084_slice4, -2, 30, 23, 7, 0, 0, 1, 0, 4, 4, 0, 0, 0, 0, 0, 4.991096e-01, 8.470598e-02, 1.655541e-01, 7.605506e-02, 1.320597e-02, 1.259654e-01, 3.362302e-02, 3.123211e-01, 3.689261e-02, 6.403819e-02, 3.922310e-02, 1.217682e-02, 8.007297e-02, 7.991745e-02
3084, 2019-01-29 d2 tdtomato cell counts-3084_slice4, 0, 54, 21, 10, 4, 4, 17, 2, 4, 1, 0, 0, 0, 2, 1, 4.991096e-01, 8.470598e-02, 1.655541e-01, 7.605506e-02, 1.320597e-02, 1.259654e-01, 3.362302e-02, 3.123211e-01, 3.689261e-02, 6.403819e-02, 3.922310e-02, 1.217682e-02, 8.007297e-02, 7.991745e-02
3084, 2019-01-29 d2 tdtomato cell counts-3084_slice4, 1, 53, 23, 13, 3, 2, 13, 2, 7, 4, 1, 0, 0, 0, 2, 4.991096e-01, 8.470598e-02, 1.655541e-01, 7.605506e-02, 1.320597e-02, 1.259654e-01, 3.362302e-02, 3.123211e-01, 3.689261e-02, 6.403819e-02, 3.922310e-02, 1.217682e-02, 8.007297e-02, 7.991745e-02
3084, 2019-01-29 d2 tdtomato cell counts-3084_slice4, 2, 62, 27, 12, 3, 2, 16, 3, 4, 2, 1, 0, 0, 0, 1, 4.991096e-01, 8.470598e-02, 1.655541e-01, 7.605506e-02, 1.320597e-02, 1.259654e-01, 3.362302e-02, 3.123211e-01, 3.689261e-02, 6.403819e-02, 3.922310e-02, 1.217682e-02, 8.007297e-02, 7.991745e-02
3085, 2019-01-29 d2 tdtomato cell counts-3085_slice1, 0, 1, 0, 0, 1, 0, 0, 0, 9, 0, 1, 6, 0, 0, 2, 3.634182e-02, 0, 1.398259e-02, 2.021751e-02, 0, 0, 2.141730e-03, 2.152035e-01, 0, 9.444297e-02, 1.078592e-01, 0, 4.117520e-04, 1.248954e-02
3085, 2019-01-29 d2 tdtomato cell counts-3085_slice1, 1, 6, 0, 1, 3, 0, 0, 2, 5, 0, 1, 3, 0, 0, 1, 3.634182e-02, 0, 1.398259e-02, 2.021751e-02, 0, 0, 2.141730e-03, 2.152035e-01, 0, 9.444297e-02, 1.078592e-01, 0, 4.117520e-04, 1.248954e-02
3085, 2019-01-29 d2 tdtomato cell counts-3085_slice1, 2, 5, 0, 1, 4, 0, 0, 0, 3, 0, 1, 2, 0, 0, 0, 3.634182e-02, 0, 1.398259e-02, 2.021751e-02, 0, 0, 2.141730e-03, 2.152035e-01, 0, 9.444297e-02, 1.078592e-01, 0, 4.117520e-04, 1.248954e-02
3085, 2019-01-29 d2 tdtomato cell counts-3085_slice2, -1, 29, 3, 9, 1, 7, 7, 2, 35, 2, 15, 2, 4, 10, 3, 8.988737e-02, 1.169186e-02, 3.843883e-02, 2.304219e-02, 6.056276e-03, 9.235239e-03, 1.422973e-03, 5.647326e-01, 3.188320e-02, 1.730682e-01, 9.401075e-02, 5.988506e-02, 1.473027e-01, 5.858268e-02
3085, 2019-01-29 d2 tdtomato cell counts-3085_slice2, -2, 31, 9, 9, 0, 1, 10, 2, 32, 2, 10, 1, 5, 13, 2, 8.988737e-02, 1.169186e-02, 3.843883e-02, 2.304219e-02, 6.056276e-03, 9.235239e-03, 1.422973e-03, 5.647326e-01, 3.188320e-02, 1.730682e-01, 9.401075e-02, 5.988506e-02, 1.473027e-01, 5.858268e-02
3085, 2019-01-29 d2 tdtomato cell counts-3085_slice2, 0, 23, 2, 9, 1, 5, 5, 1, 35, 3, 13, 1, 4, 12, 3, 8.988737e-02, 1.169186e-02, 3.843883e-02, 2.304219e-02, 6.056276e-03, 9.235239e-03, 1.422973e-03, 5.647326e-01, 3.188320e-02, 1.730682e-01, 9.401075e-02, 5.988506e-02, 1.473027e-01, 5.858268e-02
3085, 2019-01-29 d2 tdtomato cell counts-3085_slice2, 1, 19, 1, 9, 1, 2, 7, 0, 25, 0, 12, 1, 4, 10, 1, 8.988737e-02, 1.169186e-02, 3.843883e-02, 2.304219e-02, 6.056276e-03, 9.235239e-03, 1.422973e-03, 5.647326e-01, 3.188320e-02, 1.730682e-01, 9.401075e-02, 5.988506e-02, 1.473027e-01, 5.858268e-02
3085, 2019-01-29 d2 tdtomato cell counts-3085_slice2, 2, 25, 3, 12, 2, 4, 4, 0, 21, 1, 7, 0, 5, 7, 2, 8.988737e-02, 1.169186e-02, 3.843883e-02, 2.304219e-02, 6.056276e-03, 9.235239e-03, 1.422973e-03, 5.647326e-01, 3.188320e-02, 1.730682e-01, 9.401075e-02, 5.988506e-02, 1.473027e-01, 5.858268e-02
3085, 2019-01-29 d2 tdtomato cell counts-3085_slice3, -1, 6, 0, 2, 4, 0, 0, 0, 3, 0, 3, 4, 0, 0, 0, 1.043877e-02, 0, 4.670821e-03, 5.767947e-03, 0, 0, 0, 4.085704e-02, 0, 1.050930e-02, 3.034774e-02, 0, 0, 0
3085, 2019-01-29 d2 tdtomato cell counts-3085_slice3, 0, 4, 0, 0, 4, 0, 0, 0, 5, 0, 4, 5, 0, 0, 0, 1.043877e-02, 0, 4.670821e-03, 5.767947e-03, 0, 0, 0, 4.085704e-02, 0, 1.050930e-02, 3.034774e-02, 0, 0, 0
3085, 2019-01-29 d2 tdtomato cell counts-3085_slice3, 1, 4, 0, 1, 3, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 1.043877e-02, 0, 4.670821e-03, 5.767947e-03, 0, 0, 0, 4.085704e-02, 0, 1.050930e-02, 3.034774e-02, 0, 0, 0
3085, 2019-01-29 d2 tdtomato cell counts-3085_slice3, 2, 5, 0, 1, 4, 0, 0, 0, 4, 0, 3, 1, 0, 0, 0, 1.043877e-02, 0, 4.670821e-03, 5.767947e-03, 0, 0, 0, 4.085704e-02, 0, 1.050930e-02, 3.034774e-02, 0, 0, 0
3085, 2019-01-29 d2 tdtomato cell counts-3085_slice4, 0, 71, 23, 23, 8, 5, 13, 2, 11, 2, 1, 0, 1, 5, 2, 5.928297e-01, 3.936787e-02, 2.339867e-01, 1.609051e-01, 1.421190e-02, 1.224874e-01, 2.187074e-02, 2.546119e-01, 3.044208e-02, 1.982526e-02, 1.094355e-02, 5.058277e-02, 8.251586e-02, 6.030241e-02
3085, 2019-01-29 d2 tdtomato cell counts-3085_slice4, 1, 63, 16, 22, 9, 6, 10, 1, 14, 3, 0, 0, 6, 3, 2, 5.928297e-01, 3.936787e-02, 2.339867e-01, 1.609051e-01, 1.421190e-02, 1.224874e-01, 2.187074e-02, 2.546119e-01, 3.044208e-02, 1.982526e-02, 1.094355e-02, 5.058277e-02, 8.251586e-02, 6.030241e-02
3085, 2019-01-29 d2 tdtomato cell counts-3085_slice4, 2, 63, 14, 29, 9, 7, 7, 0, 10, 3, 0, 0, 2, 4, 2, 5.928297e-01, 3.936787e-02, 2.339867e-01, 1.609051e-01, 1.421190e-02, 1.224874e-01, 2.187074e-02, 2.546119e-01, 3.044208e-02, 1.982526e-02, 1.094355e-02, 5.058277e-02, 8.251586e-02, 6.030241e-02
3337, 2019-01-29 d2 tdtomato cell counts-3337_slice1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3337, 2019-01-29 d2 tdtomato cell counts-3337_slice1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3337, 2019-01-29 d2 tdtomato cell counts-3337_slice1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3337, 2019-01-29 d2 tdtomato cell counts-3337_slice1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3337, 2019-01-29 d2 tdtomato cell counts-3337_slice2, 0, 54, 4, 23, 0, 0, 27, 1, 11, 1, 5, 0, 0, 6, 0, 3.611212e-01, 1.525623e-02, 1.435393e-01, 8.748687e-02, 2.672364e-04, 8.043801e-02, 3.413356e-02, 5.120546e-01, 2.968419e-02, 2.232278e-01, 6.186063e-02, 1.823741e-03, 1.322037e-01, 6.325456e-02
3337, 2019-01-29 d2 tdtomato cell counts-3337_slice2, 1, 76, 5, 33, 4, 0, 28, 6, 21, 5, 8, 3, 1, 6, 0, 3.611212e-01, 1.525623e-02, 1.435393e-01, 8.748687e-02, 2.672364e-04, 8.043801e-02, 3.413356e-02, 5.120546e-01, 2.968419e-02, 2.232278e-01, 6.186063e-02, 1.823741e-03, 1.322037e-01, 6.325456e-02
3337, 2019-01-29 d2 tdtomato cell counts-3337_slice2, 2, 60, 4, 27, 4, 0, 23, 3, 19, 4, 9, 1, 0, 5, 1, 3.611212e-01, 1.525623e-02, 1.435393e-01, 8.748687e-02, 2.672364e-04, 8.043801e-02, 3.413356e-02, 5.120546e-01, 2.968419e-02, 2.232278e-01, 6.186063e-02, 1.823741e-03, 1.322037e-01, 6.325456e-02
3337, 2019-01-29 d2 tdtomato cell counts-3337_slice3, -1, 128, 63, 11, 9, 18, 20, 13, 30, 8, 8, 1, 6, 5, 3, 2.700566e-01, 4.289082e-02, 3.955377e-02, 6.809037e-02, 1.546706e-02, 7.371830e-02, 3.033627e-02, 6.967806e-01, 5.734369e-02, 2.349165e-01, 1.317006e-01, 4.316103e-02, 1.428528e-01, 8.680587e-02
3337, 2019-01-29 d2 tdtomato cell counts-3337_slice3, -2, 113, 50, 14, 8, 19, 17, 10, 28, 7, 6, 0, 8, 9, 0, 2.700566e-01, 4.289082e-02, 3.955377e-02, 6.809037e-02, 1.546706e-02, 7.371830e-02, 3.033627e-02, 6.967806e-01, 5.734369e-02, 2.349165e-01, 1.317006e-01, 4.316103e-02, 1.428528e-01, 8.680587e-02
3337, 2019-01-29 d2 tdtomato cell counts-3337_slice3, 0, 106, 47, 12, 7, 13, 22, 8, 31, 10, 11, 1, 4, 4, 1, 2.700566e-01, 4.289082e-02, 3.955377e-02, 6.809037e-02, 1.546706e-02, 7.371830e-02, 3.033627e-02, 6.967806e-01, 5.734369e-02, 2.349165e-01, 1.317006e-01, 4.316103e-02, 1.428528e-01, 8.680587e-02
3337, 2019-01-29 d2 tdtomato cell counts-3337_slice3, 1, 101, 44, 11, 0, 16, 27, 4, 32, 11, 7, 1, 7, 4, 3, 2.700566e-01, 4.289082e-02, 3.955377e-02, 6.809037e-02, 1.546706e-02, 7.371830e-02, 3.033627e-02, 6.967806e-01, 5.734369e-02, 2.349165e-01, 1.317006e-01, 4.316103e-02, 1.428528e-01, 8.680587e-02
3337, 2019-01-29 d2 tdtomato cell counts-3337_slice3, 2, 82, 41, 8, 4, 6, 19, 5, 21, 11, 3, 2, 1, 4, 3, 2.700566e-01, 4.289082e-02, 3.955377e-02, 6.809037e-02, 1.546706e-02, 7.371830e-02, 3.033627e-02, 6.967806e-01, 5.734369e-02, 2.349165e-01, 1.317006e-01, 4.316103e-02, 1.428528e-01, 8.680587e-02
3343, 2019-01-29 d2 tdtomato cell counts-3343_slice1, 0, 8, 0, 3, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 4.657544e-01, 7.859433e-03, 1.560330e-01, 9.253023e-02, 4.188669e-03, 1.147433e-01, 9.039972e-02, 1.367666e-01, 1.194307e-02, 1.017439e-02, 4.016768e-02, 4.761686e-03, 2.836852e-02, 4.135130e-02
3343, 2019-01-29 d2 tdtomato cell counts-3343_slice1, 1, 9, 0, 2, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 4.657544e-01, 7.859433e-03, 1.560330e-01, 9.253023e-02, 4.188669e-03, 1.147433e-01, 9.039972e-02, 1.367666e-01, 1.194307e-02, 1.017439e-02, 4.016768e-02, 4.761686e-03, 2.836852e-02, 4.135130e-02
3343, 2019-01-29 d2 tdtomato cell counts-3343_slice1, 2, 12, 0, 3, 1, 0, 7, 4, 1, 0, 0, 0, 0, 1, 0, 4.657544e-01, 7.859433e-03, 1.560330e-01, 9.253023e-02, 4.188669e-03, 1.147433e-01, 9.039972e-02, 1.367666e-01, 1.194307e-02, 1.017439e-02, 4.016768e-02, 4.761686e-03, 2.836852e-02, 4.135130e-02
3343, 2019-01-29 d2 tdtomato cell counts-3343_slice3, -1, 29, 20, 5, 2, 0, 1, 2, 7, 5, 1, 0, 0, 0, 1, 4.486762e-01, 9.645031e-02, 1.383133e-01, 1.184724e-01, 7.048206e-04, 6.677237e-02, 2.796307e-02, 4.238443e-01, 8.289960e-02, 1.602287e-01, 5.047241e-02, 5.085164e-03, 7.578937e-02, 4.936904e-02
3343, 2019-01-29 d2 tdtomato cell counts-3343_slice3, 0, 25, 15, 3, 3, 0, 2, 3, 9, 6, 1, 0, 0, 1, 1, 4.486762e-01, 9.645031e-02, 1.383133e-01, 1.184724e-01, 7.048206e-04, 6.677237e-02, 2.796307e-02, 4.238443e-01, 8.289960e-02, 1.602287e-01, 5.047241e-02, 5.085164e-03, 7.578937e-02, 4.936904e-02
3343, 2019-01-29 d2 tdtomato cell counts-3343_slice3, 1, 22, 14, 1, 2, 0, 2, 3, 10, 7, 2, 0, 0, 1, 0, 4.486762e-01, 9.645031e-02, 1.383133e-01, 1.184724e-01, 7.048206e-04, 6.677237e-02, 2.796307e-02, 4.238443e-01, 8.289960e-02, 1.602287e-01, 5.047241e-02, 5.085164e-03, 7.578937e-02, 4.936904e-02
3343, 2019-01-29 d2 tdtomato cell counts-3343_slice3, 2, 14, 10, 1, 0, 0, 2, 1, 6, 5, 1, 0, 0, 0, 0, 4.486762e-01, 9.645031e-02, 1.383133e-01, 1.184724e-01, 7.048206e-04, 6.677237e-02, 2.796307e-02, 4.238443e-01, 8.289960e-02, 1.602287e-01, 5.047241e-02, 5.085164e-03, 7.578937e-02, 4.936904e-02
3348, 2019-01-29 d2 tdtomato cell counts-3348_slice1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3348, 2019-01-29 d2 tdtomato cell counts-3348_slice1, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3348, 2019-01-29 d2 tdtomato cell counts-3348_slice1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3348, 2019-01-29 d2 tdtomato cell counts-3348_slice1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3348, 2019-01-29 d2 tdtomato cell counts-3348_slice1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3348, 2019-01-29 d2 tdtomato cell counts-3348_slice2, 0, 116, 0, 56, 36, 0, 8, 17, 56, 0, 15, 5, 0, 31, 6, 1.737360e-01, 0, 4.352246e-02, 9.549281e-02, 0, 8.174097e-03, 2.654663e-02, 2.977343e-01, 0, 8.134285e-02, 1.098069e-01, 0, 6.771410e-02, 3.887046e-02
3348, 2019-01-29 d2 tdtomato cell counts-3348_slice2, 1, 100, 0, 40, 33, 0, 12, 18, 74, 0, 23, 6, 0, 39, 7, 1.737360e-01, 0, 4.352246e-02, 9.549281e-02, 0, 8.174097e-03, 2.654663e-02, 2.977343e-01, 0, 8.134285e-02, 1.098069e-01, 0, 6.771410e-02, 3.887046e-02
3348, 2019-01-29 d2 tdtomato cell counts-3348_slice2, 2, 99, 0, 34, 37, 0, 8, 22, 70, 0, 22, 9, 0, 35, 4, 1.737360e-01, 0, 4.352246e-02, 9.549281e-02, 0, 8.174097e-03, 2.654663e-02, 2.977343e-01, 0, 8.134285e-02, 1.098069e-01, 0, 6.771410e-02, 3.887046e-02
3348, 2019-01-29 d2 tdtomato cell counts-3348_slice3, -1, 222, 55, 71, 20, 16, 47, 17, 342, 85, 53, 8, 91, 105, 9, 5.307325e-01, 9.028594e-02, 1.423699e-01, 1.648421e-01, 3.655023e-02, 4.999023e-02, 4.669405e-02, 1.058529e+00, 1.702130e-01, 3.054428e-01, 1.056748e-01, 1.368513e-01, 2.460004e-01, 9.434702e-02
3348, 2019-01-29 d2 tdtomato cell counts-3348_slice3, 0, 227, 42, 73, 21, 23, 41, 28, 352, 83, 45, 8, 94, 119, 17, 5.307325e-01, 9.028594e-02, 1.423699e-01, 1.648421e-01, 3.655023e-02, 4.999023e-02, 4.669405e-02, 1.058529e+00, 1.702130e-01, 3.054428e-01, 1.056748e-01, 1.368513e-01, 2.460004e-01, 9.434702e-02
3348, 2019-01-29 d2 tdtomato cell counts-3348_slice3, 1, 174, 23, 58, 14, 19, 28, 33, 272, 65, 27, 5, 71, 102, 16, 5.307325e-01, 9.028594e-02, 1.423699e-01, 1.648421e-01, 3.655023e-02, 4.999023e-02, 4.669405e-02, 1.058529e+00, 1.702130e-01, 3.054428e-01, 1.056748e-01, 1.368513e-01, 2.460004e-01, 9.434702e-02
3348, 2019-01-29 d2 tdtomato cell counts-3348_slice4, -1, 353, 55, 75, 49, 23, 119, 37, 424, 117, 132, 10, 80, 79, 20, 6.598687e-01, 1.023083e-01, 8.479918e-02, 2.167504e-01, 3.515419e-02, 1.381712e-01, 8.268544e-02, 1.087986e+00, 2.039054e-01, 3.633680e-01, 9.050021e-02, 1.122562e-01, 1.794440e-01, 1.385121e-01
3348, 2019-01-29 d2 tdtomato cell counts-3348_slice4, -2, 310, 61, 64, 25, 32, 111, 21, 437, 131, 137, 5, 76, 78, 20, 6.598687e-01, 1.023083e-01, 8.479918e-02, 2.167504e-01, 3.515419e-02, 1.381712e-01, 8.268544e-02, 1.087986e+00, 2.039054e-01, 3.633680e-01, 9.050021e-02, 1.122562e-01, 1.794440e-01, 1.385121e-01
3348, 2019-01-29 d2 tdtomato cell counts-3348_slice4, 0, 366, 56, 72, 56, 25, 106, 57, 413, 116, 128, 14, 71, 74, 19, 6.598687e-01, 1.023083e-01, 8.479918e-02, 2.167504e-01, 3.515419e-02, 1.381712e-01, 8.268544e-02, 1.087986e+00, 2.039054e-01, 3.633680e-01, 9.050021e-02, 1.122562e-01, 1.794440e-01, 1.385121e-01
3348, 2019-01-29 d2 tdtomato cell counts-3348_slice4, 1, 323, 43, 60, 57, 22, 95, 53, 416, 118, 116, 14, 76, 71, 29, 6.598687e-01, 1.023083e-01, 8.479918e-02, 2.167504e-01, 3.515419e-02, 1.381712e-01, 8.268544e-02, 1.087986e+00, 2.039054e-01, 3.633680e-01, 9.050021e-02, 1.122562e-01, 1.794440e-01, 1.385121e-01
3348, 2019-01-29 d2 tdtomato cell counts-3348_slice4, 2, 288, 34, 47, 56, 14, 95, 48, 346, 100, 83, 11, 64, 62, 32, 6.598687e-01, 1.023083e-01, 8.479918e-02, 2.167504e-01, 3.515419e-02, 1.381712e-01, 8.268544e-02, 1.087986e+00, 2.039054e-01, 3.633680e-01, 9.050021e-02, 1.122562e-01, 1.794440e-01, 1.385121e-01
3447, 2019-01-29 d2 tdtomato cell counts-3447_slice1, -1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 4, 0, 0, 5, 1.924941e-02, 0, 0, 1.630578e-02, 0, 0, 2.943622e-03, 9.769365e-02, 0, 0, 5.832459e-02, 0, 0, 3.936907e-02
3447, 2019-01-29 d2 tdtomato cell counts-3447_slice1, -2, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 4, 0, 0, 5, 1.924941e-02, 0, 0, 1.630578e-02, 0, 0, 2.943622e-03, 9.769365e-02, 0, 0, 5.832459e-02, 0, 0, 3.936907e-02
3447, 2019-01-29 d2 tdtomato cell counts-3447_slice1, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 3, 0, 0, 6, 1.924941e-02, 0, 0, 1.630578e-02, 0, 0, 2.943622e-03, 9.769365e-02, 0, 0, 5.832459e-02, 0, 0, 3.936907e-02
3447, 2019-01-29 d2 tdtomato cell counts-3447_slice1, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 0, 3, 0, 0, 4, 1.924941e-02, 0, 0, 1.630578e-02, 0, 0, 2.943622e-03, 9.769365e-02, 0, 0, 5.832459e-02, 0, 0, 3.936907e-02
3447, 2019-01-29 d2 tdtomato cell counts-3447_slice1, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.924941e-02, 0, 0, 1.630578e-02, 0, 0, 2.943622e-03, 9.769365e-02, 0, 0, 5.832459e-02, 0, 0, 3.936907e-02
3447, 2019-01-29 d2 tdtomato cell counts-3447_slice2, -1, 172, 26, 54, 11, 23, 54, 10, 128, 42, 24, 3, 43, 15, 3, 6.400259e-01, 5.016744e-02, 1.685877e-01, 1.415921e-01, 5.454654e-02, 1.830074e-01, 4.212478e-02, 8.396892e-01, 1.136276e-01, 2.021191e-01, 1.285010e-01, 1.436034e-01, 1.428132e-01, 1.090248e-01
3447, 2019-01-29 d2 tdtomato cell counts-3447_slice2, -2, 166, 23, 55, 12, 26, 46, 9, 137, 46, 29, 3, 50, 6, 6, 6.400259e-01, 5.016744e-02, 1.685877e-01, 1.415921e-01, 5.454654e-02, 1.830074e-01, 4.212478e-02, 8.396892e-01, 1.136276e-01, 2.021191e-01, 1.285010e-01, 1.436034e-01, 1.428132e-01, 1.090248e-01
3447, 2019-01-29 d2 tdtomato cell counts-3447_slice2, 0, 173, 25, 57, 12, 21, 56, 8, 131, 34, 20, 1, 53, 21, 2, 6.400259e-01, 5.016744e-02, 1.685877e-01, 1.415921e-01, 5.454654e-02, 1.830074e-01, 4.212478e-02, 8.396892e-01, 1.136276e-01, 2.021191e-01, 1.285010e-01, 1.436034e-01, 1.428132e-01, 1.090248e-01
3447, 2019-01-29 d2 tdtomato cell counts-3447_slice2, 1, 165, 31, 53, 9, 20, 54, 4, 113, 38, 22, 2, 42, 14, 2, 6.400259e-01, 5.016744e-02, 1.685877e-01, 1.415921e-01, 5.454654e-02, 1.830074e-01, 4.212478e-02, 8.396892e-01, 1.136276e-01, 2.021191e-01, 1.285010e-01, 1.436034e-01, 1.428132e-01, 1.090248e-01
3447, 2019-01-29 d2 tdtomato cell counts-3447_slice2, 2, 149, 18, 41, 12, 24, 56, 6, 111, 31, 22, 3, 42, 14, 4, 6.400259e-01, 5.016744e-02, 1.685877e-01, 1.415921e-01, 5.454654e-02, 1.830074e-01, 4.212478e-02, 8.396892e-01, 1.136276e-01, 2.021191e-01, 1.285010e-01, 1.436034e-01, 1.428132e-01, 1.090248e-01
